0,0.1,ACCGEN,ACCNIS,ACRARU,ACRRIS,ACRSCH,ACRSCI,ACTHYP,AEGCAU,AEGMON,AIXGAL,ALAARV,ALCATT,ALERUF,ALOAEG,ANACLY,ANACRE,ANAPLA,ANASTR,ANSANS,ANTCAM,ANTPRA,ANTSPI,ANTTRI,APUAPU,APUMEL,APUPAL,AQUCHR,ARDCIN,ARDPUR,ARDSPE,AREINT,ASIOTU,ATHNOC,AYTFER,AYTFUL,BOMGAR,BONBON,BOTSTE,BRACAN,BUBBUB,BUBIBI,BUROED,BUTBUT,CALALP,CALBRA,CALCAN,CAPEUR,CARCAN,CARCAR,CARCHL,CARFLA,CARSPI,CERBRA,CERFAM,CETCET,CHAALE,CHADUB,CHLHYB,CHLNIG,CICCIC,CICNIG,CINCIN,CIRAER,CIRCYA,CIRGAL,CIRPYG,CISJUN,CLAGLA,COCCOC,COLLIV,COLOEN,COLPAL,CORCOR,CORFRU,CORGAR,CORMON,CORRAX,COTCOT,CRECRE,CUCCAN,CYGCOL,CYGOLO,DELURB,DENMAJ,DENMED,DENMIN,DRYMAR,EGRALB,EGRGAR,EMBCIA,EMBCIR,EMBCIT,EMBHOR,EMBSCH,ERIRUB,FALCOL,FALNAU,FALPER,FALSUB,FALTIN,FALVES,FICHYP,FRICOE,FRIMON,FULATR,GALCHL,GALCRI,GALGAL,GARGLA,GELNIL,GRUGRU,GYPFUL,HIEPEN,HIMHIM,HIPICT,HIPPOL,HIRRUS,JYNTOR,LANCOL,LANEXC,LANMER,LANSEN,LARARG,LARCAN,LARFUS,LARMAR,LARMEL,LARMIC,LARRID,LIMLIM,LOCLUS,LOCNAE,LOXCUR,LULARB,LUSMEG,LUSSVE,MELCAL,MERAPI,MERMER,MILCAL,MILMIG,MILMIL,MONNIV,MONSAX,MONSOL,MOTALB,MOTCIN,MOTFLA,MOTIMA,MUSSTR,NEOPER,NETRUF,NUCCAR,NUMARQ,NUMPHA,NYCNYC,OENOEN,ORIORI,OTUSCO,PANBIA,PANHAL,PARATE,PARCAE,PARCRI,PARCYA,PARMAJ,PARMON,PARPAL,PASDOM,PASMON,PERAPI,PERPER,PETPET,PHAARI,PHACAR,PHACOL,PHOCHI,PHOOCH,PHOPHO,PHORUB,PHYBON,PHYCOL,PHYIBE,PHYSIB,PHYTRO,PICCAN,PICPIC,PICTRI,PICVIR,PLALEU,PLEFAL,PODCRI,PRUCOL,PRUMOD,PSIKRA,PTEALC,PTYRUP,PYRGRA,PYRPYR,PYRRAX,RALAQU,RECAVO,REGIGN,REGREG,RIPRIP,SAXRUB,SAXTOR,SCORUS,SERCIT,SERSER,SITEUR,STEALB,STEHIR,STESAN,STRALU,STRDEC,STRTUR,STUUNI,STUVUL,SULBAS,SYLATR,SYLBOR,SYLCAN,SYLCOM,SYLCON,SYLCUR,SYLHOR,SYLMEL,SYLUND,TACRUF,TADTAD,TETRAX,THRAET,TRIGLA,TRINEB,TRIOCH,TRITOT,TROTRO,TURILI,TURMER,TURPHI,TURPIL,TURTOR,TURVIS,UPUEPO,VANVAN
553100,2052200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,4,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,0,0,0,0,1,0,0,9,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,5,0,0,11,0,0,5,0,0,0,0,0,0,1,0,2,0,0,0,2,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,7,1,0,5,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,10,2,0,0,0,1,0
553100,2438200,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,15,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,7,0,0,0,0,0,0,0,16,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,11,0,0,4,0,0,0,0,0,0,6,0,0,0,0,0,7,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,4,2,0,2,0,14,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,12,5,0,0,2,0,0
555100,2134200,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,13,0,0,2,0,0,0,3,0,0,6,6,0,0,0,0,0,0,1,4,0,0,6,0,0,0,0,0,0,0,10,0,0,0,0,0,12,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,12,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,9,0,1,0,0,1,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,4,0,0,2,0,0,1,7,0,0,0,0,8,0,0,5,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,22,2,0,0,0,0,0
555100,2416200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,60,0,0,0,0,0,0,48,0,0,0,42,6,0,6,0,0,0,0,6,0,0,60,0,0,0,0,0,0,0,192,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,30,0,48,0,0,0,0,0,0,0,0,0,30,0,0,24,0,0,42,0,12,0,0,0,0,6,0,0,0,0,30,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,60,6,0,0,6,0,0
557100,2018200,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,21,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,24,0,0,0,0,0,0,15,0,0,0,9,0,0,0,0,0,0,3,6,0,0,18,0,0,0,0,0,0,0,30,0,0,0,0,0,18,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,39,0,0,36,0,0,0,0,0,0,0,0,12,0,0,0,12,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,6,0,0,0,0,21,3,0,27,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,21,12,0,0,12,0,0
557100,2060200,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,27,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,7,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,11,0,0,9,0,0,0,3,0,0,4,2,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,14,0,0,0,0,0,6,0,0,0,0,0,0,1,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,9,0,0,14,0,2,13,0,0,0,0,0,0,1,0,7,2,0,3,4,0,2,1,0,4,0,3,0,0,0,0,3,0,0,2,0,0,0,0,0,2,0,0,0,3,0,0,0,1,0,0,0,0,10,1,0,4,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,23,5,0,0,1,0,0
557100,2090200,1,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,6,0,0,0,0,0,1,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,20,22,0,0,13,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,32,17,0,0,46,0,0,0,7,0,0,40,14,0,1,1,0,0,0,8,4,0,0,21,0,0,0,0,2,0,0,60,0,0,0,0,0,18,0,0,0,0,0,0,3,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,14,4,0,0,0,0,0,0,0,0,0,0,2,0,0,0,4,40,6,0,65,0,6,58,0,0,0,0,0,0,2,0,27,9,0,4,17,0,1,8,0,16,0,7,0,0,0,0,5,0,0,0,0,0,0,0,0,26,6,0,0,3,0,0,9,18,0,0,0,0,20,6,0,22,0,53,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,56,33,0,1,14,1,0
557100,2634200,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,16,6,0,0,0,0,0,0,6,0,0,0,6,0,0,0,0,0,0,0,2,0,0,11,0,0,0,0,0,0,0,12,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,13,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,13,0,1,14,0,0,0,5,0,0,0,0,2,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,2,0,0,0,24,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,15,11,0,0,0,0,0
559100,1886200,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,12,15,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,0,18,43,0,0,0,0,3,0,9,0,0,0,12,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,3,0,0,18,0,0,0,0,0,25,0,0,0,0,0,0,7,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,32,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,3,0,0,43,0,0,186,0,0,0,0,0,0,3,0,15,0,0,31,6,0,0,0,0,9,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,6,0,0,1,3,0,0,0,0,12,9,0,126,0,26,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,18,6,0,0,3,0,0
561100,2138200,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,22,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,1,7,0,0,3,0,0,0,0,0,0,0,9,0,0,0,0,0,3,0,0,0,0,0,0,4,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,13,0,0,15,0,0,13,0,0,0,0,0,0,0,0,1,0,0,0,7,0,0,0,0,2,0,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,6,0,0,0,0,7,6,0,6,0,19,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,14,3,0,0,0,0,0
561100,2280200,0,0,0,0,0,0,0,0,0,0,9,0,3,0,0,0,1,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,20,0,0,4,0,0,0,20,0,0,0,2,0,0,0,0,0,0,1,4,0,0,5,0,0,0,0,1,0,0,39,0,0,0,0,0,1,0,0,0,0,0,0,4,13,0,0,0,0,0,0,0,0,0,0,0,19,0,0,1,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,1,0,14,0,3,2,0,0,0,0,0,1,10,0,2,0,0,0,9,0,1,2,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,6,0,0,1,6,0,0,0,0,0,3,0,7,0,20,1,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,10,1,0,0,1,0,2
563100,2450200,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,9,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,9,0,0,15,0,0,12,0,0,0,0,0,0,0,0,0,9,0,0,0,0,6,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,15,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,9,6,0,0,0,3,0
565100,1836200,0,0,0,0,0,0,0,0,0,0,9,0,5,0,0,0,22,0,0,0,0,0,0,3,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,12,18,0,0,0,0,2,0,4,0,0,0,1,0,0,0,0,0,0,3,0,0,0,5,0,0,0,0,2,0,0,2,0,1,1,0,0,6,0,0,0,0,0,0,2,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,14,0,0,0,0,5,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2,8,0,0,0,0,2,0,0,15,0,0,13,0,0,0,0,0,0,4,0,3,0,0,3,3,0,0,0,0,7,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,2,0,0,0,0,0,14,13,0,27,0,15,0,0,3,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,7,1,0,0,0,4,0
565100,2450200,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,6,3,0,3,0,15,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,12,3,0,0,0,0,0
567100,2008200,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,6,10,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7,15,0,0,0,0,0,0,5,0,0,100,5,1,0,0,0,0,0,5,0,0,0,8,0,0,1,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,4,0,0,0,0,3,0,1,0,3,0,0,0,0,0,0,0,1,0,0,0,0,9,0,0,8,0,1,38,0,0,0,0,0,0,0,0,5,3,0,0,2,0,2,1,0,3,0,8,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,5,6,0,0,0,0,8,0,0,10,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,19,12,0,0,0,0,0
567100,2384200,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,32,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2,50,38,7,0,3,0,4,0,0,0,0,8,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,7,0,0,0,1,0,0,0,0,0,0,0,0,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,17,0,0,0,0,0,2,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,55,0,0,2,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9,1,0,71,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2,0,0,1,0,0
571100,1936200,0,0,0,0,0,0,0,10,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,8,32,0,0,0,0,0,0,4,0,0,10,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,2,0,0,12,0,0,0,0,0,12,0,0,0,0,0,0,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,17,0,0,0,0,0,3,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,6,0,0,0,0,8,0,0,3,0,0,23,0,1,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,6,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,26,0,0,25,0,23,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,3,0,0,0,0,0
571100,2130200,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,25,0,0,0,1,0,9,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,14,17,0,0,11,0,0,0,5,0,0,0,4,0,0,0,1,0,0,0,8,0,0,7,0,0,0,0,1,0,0,22,0,6,0,0,0,29,0,0,0,0,0,0,5,9,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,12,0,0,16,0,0,7,0,0,0,0,0,0,0,0,6,1,0,0,10,0,1,0,0,3,0,3,0,0,8,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,11,0,36,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,13,2,0,0,2,8,0
571100,2416200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,10,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,1,0,0,15,0,0,0,0,0,4,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,7,0,0,6,0,0,0,0,0,0,12,0,1,0,0,0,2,0,0,1,0,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6,0,0,6,0,7,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,17,4,0,0,0,0,0
573100,2102200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,16,15,0,0,0,0,0,0,6,0,0,8,6,0,0,1,0,0,0,0,5,0,0,10,0,0,0,0,0,0,0,31,0,0,0,0,0,10,0,0,0,0,0,0,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,0,0,14,0,0,7,0,0,0,0,0,0,1,0,3,1,0,0,18,0,0,2,0,2,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,1,0,1,5,0,0,0,6,0,0,0,0,5,1,0,49,0,19,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,14,5,0,0,4,0,0
573100,2154200,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,12,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,13,61,0,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,12,0,0,0,0,0,14,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,7,0,0,0,0,1,0,0,19,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,3,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,5,0,8,0,15,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,11,0,0,0,0,0,0
573100,2448200,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,3,0,0,0,0,0,0,10,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,15,0,0,0,0,0,0,0,0,2,0,2,0,0,1,0,0,0,2,0,0,0,3,0,0,0,0,0,0,0,17,0,0,0,0,0,2,0,0,0,0,0,0,3,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,14,0,1,21,0,0,0,0,0,0,1,0,1,0,0,0,12,0,1,0,0,3,0,5,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,8,0,0,15,0,10,0,0,7,0,1,0,0,0,0,0,0,0,0,0,0,0,6,0,22,4,0,0,0,0,0
575100,2332200,0,0,0,0,0,0,0,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,7,0,0,0,0,0,0,7,0,0,0,7,1,1,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,28,0,0,0,0,0,5,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,10,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,14,0,0,14,0,1,3,0,0,0,0,0,0,1,0,0,2,0,5,17,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,0,0,0,0,0,2,0,3,0,15,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,5,6,0,0,0,0,0
575100,2452200,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,2,0,0,0,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,37,74,1,0,0,0,0,0,1,0,0,6,1,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2,0,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,7,0,0,8,0,0,0,0,0,0,1,0,1,0,0,0,3,0,0,0,0,1,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,4,0,0,17,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0
